X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-8798216.995,4291340.471,2018/10/16 12:03:58+00,16.62,19.57,20.19,20.3,18,13.42,12.63,75,68,1007.93,Chapel Hill Public Library,outside,35.932522,-79.035728,27710,-81,,1,498
-8798216.995,4291340.471,2018/10/16 12:59:58+00,10.22,11.94,14.48,16.58,17.47,13.41,12.63,75,62,1008.4,Chapel Hill Public Library,outside,35.932522,-79.035728,31070,-85,,0,499
-8798216.995,4291340.471,2018/10/16 13:03:58+00,9.76,11.47,14.07,16.27,17.41,13.4,12.63,75,62,1008.52,Chapel Hill Public Library,outside,35.932522,-79.035728,31310,-87,,1,500
-8798216.995,4291340.471,2018/10/16 13:58:50+00,4.73,5.85,8.54,11.69,16.33,13.23,12.61,77,57,1008.82,Chapel Hill Public Library,outside,35.932522,-79.035728,34600,-88,,1,501
-8798216.995,4291340.471,2018/10/16 14:05:09+00,4,5.48,8.15,11.33,16.23,13.22,12.6,75,58,1008.05,Chapel Hill Public Library,outside,35.932522,-79.035728,34980,-81,,0,502
-8798216.995,4291340.471,2018/10/16 14:59:53+00,4.33,4.19,6.2,9.38,15.62,13.1,12.59,78,56,1009.1,Chapel Hill Public Library,outside,35.932522,-79.035728,1370,-88,,0,503
-8798216.995,4291340.471,2018/10/16 15:03:55+00,4.07,4.21,6.01,9.12,15.53,13.08,12.59,79,54,1009.1,Chapel Hill Public Library,outside,35.932522,-79.035728,1610,-84,,1,504
-8798216.995,4291340.471,2018/10/16 15:59:13+00,3.97,4.72,5.09,7.15,14.52,12.88,12.56,82,50,1008.67,Chapel Hill Public Library,outside,35.932522,-79.035728,4930,-84,,0,505
-8798216.995,4291340.471,2018/10/16 16:04:34+00,4.86,4.75,5.06,6.99,14.41,12.86,12.55,81,50,1008.06,Chapel Hill Public Library,outside,35.932522,-79.035728,5250,-83,,0,506
-8798216.995,4291340.471,2018/10/16 16:59:59+00,5.18,4.98,4.94,5.98,13.43,12.64,12.53,82,49,1007.68,Chapel Hill Public Library,outside,35.932522,-79.035728,8570,-83,,0,507
-8798216.995,4291340.471,2018/10/16 17:04:20+00,5.46,5.18,5.02,5.97,13.37,12.63,12.52,81,50,1008.09,Chapel Hill Public Library,outside,35.932522,-79.035728,8825,-81,,0,508
-8798216.995,4291340.471,2018/10/16 17:59:31+00,6,5.6,5.27,5.83,12.93,12.53,12.51,81,51,1006.66,Chapel Hill Public Library,outside,35.932522,-79.035728,12140,-88,,0,509
-8798216.995,4291340.471,2018/10/16 17:59:31+00,6,5.6,5.27,5.83,12.93,12.53,12.51,81,51,1006.66,Chapel Hill Public Library,outside,35.932522,-79.035728,12140,-88,,5,510
-8798216.995,4291340.471,2018/10/16 18:59:21+00,8.71,8.02,6.92,6.57,12.42,12.4,12.49,83,50,1006.2,Chapel Hill Public Library,outside,35.932522,-79.035728,2590,-91,,0,511
-8798216.995,4291340.471,2018/10/16 19:04:41+00,8.14,8.06,7.07,6.67,12.37,12.39,12.49,82,50,1006.11,Chapel Hill Public Library,outside,35.932522,-79.035728,2910,-92,,0,512
-8798216.995,4291340.471,2018/10/16 19:59:51+00,12.07,10.69,9.57,8.48,12.13,12.33,12.48,82,51,1005.96,Chapel Hill Public Library,outside,35.932522,-79.035728,6220,-90,,0,513
-8798216.995,4291340.471,2018/10/16 20:04:21+00,11.91,10.98,9.78,8.64,12.13,12.33,12.48,84,50,1005.76,Chapel Hill Public Library,outside,35.932522,-79.035728,6490,-91,,0,514
-8798216.995,4291340.471,2018/10/16 20:58:52+00,12.48,11.72,11.08,10,12.07,12.31,12.48,83,52,1005.56,Chapel Hill Public Library,outside,35.932522,-79.035728,9760,-92,,1,515
-8798216.995,4291340.471,2018/10/19 00:04:12+00,7.17,7.23,6.96,6.52,4.83,7.24,11.42,59,58,1016.48,Chapel Hill Public Library,outside,35.932522,-79.035728,28400,-91,,0,516
-8798216.995,4291340.471,2018/10/19 00:58:51+00,10.75,10.07,9.06,8.07,5.33,7.3,11.42,58,60,1016.82,Chapel Hill Public Library,outside,35.932522,-79.035728,31680,-93,,1,517
-8798216.995,4291340.471,2018/10/19 01:04:11+00,10.76,10.13,9.21,8.21,5.38,7.31,11.42,58,61,1016.84,Chapel Hill Public Library,outside,35.932522,-79.035728,32000,-92,,1,518
-8798216.995,4291340.471,2018/10/19 01:58:51+00,12.12,11.18,10.56,9.58,5.98,7.41,11.41,58,61,1016.84,Chapel Hill Public Library,outside,35.932522,-79.035728,35280,-89,,1,519
-8798216.995,4291340.471,2018/10/19 02:04:11+00,11.64,11.25,10.66,9.7,6.04,7.42,11.41,57,61,1016.89,Chapel Hill Public Library,outside,35.932522,-79.035728,35600,-91,,1,520
-8798216.995,4291340.471,2018/10/19 02:58:51+00,11.22,11.12,11.06,10.45,6.6,7.53,11.41,57,60,1016.97,Chapel Hill Public Library,outside,35.932522,-79.035728,38880,-89,,1,521
-8798216.995,4291340.471,2018/10/19 03:04:12+00,12.53,11.33,11.14,10.53,6.66,7.54,11.41,57,60,1016.92,Chapel Hill Public Library,outside,35.932522,-79.035728,39200,-90,,0,522
-8798216.995,4291340.471,2018/10/19 03:59:01+00,14.2,14.32,13.36,12.26,7.44,7.72,11.42,57,59,1016.65,Chapel Hill Public Library,outside,35.932522,-79.035728,42490,-88,,1,523
-8798216.995,4291340.471,2018/10/19 04:04:21+00,14.1,14.33,13.49,12.4,7.52,7.74,11.42,57,58,1016.51,Chapel Hill Public Library,outside,35.932522,-79.035728,42810,-86,,0,524
-8798216.995,4291340.471,2018/10/19 04:59:02+00,13.88,14.31,14.13,13.36,8.24,7.92,11.44,56,60,1016.22,Chapel Hill Public Library,outside,35.932522,-79.035728,46090,-85,,1,525
-8798216.995,4291340.471,2018/10/19 05:04:22+00,13.46,14.31,14.16,13.42,8.3,7.94,11.44,55,61,1016.15,Chapel Hill Public Library,outside,35.932522,-79.035728,46410,-85,,0,526
-8798216.995,4291340.471,2018/10/19 05:59:02+00,13.36,14.14,14.26,13.87,8.96,8.12,11.45,54,60,1016.12,Chapel Hill Public Library,outside,35.932522,-79.035728,49690,-80,,1,527
-8798216.995,4291340.471,2018/10/19 06:04:22+00,13.25,14.14,14.24,13.89,9.02,8.13,11.45,54,62,1016.12,Chapel Hill Public Library,outside,35.932522,-79.035728,50010,-79,,0,528
-8798216.995,4291340.471,2018/10/19 06:59:02+00,14.2,14.03,14.14,14.02,9.57,8.3,11.46,54,61,1016.12,Chapel Hill Public Library,outside,35.932522,-79.035728,53290,-82,,1,529
-8798216.995,4291340.471,2018/10/19 07:04:22+00,13.68,13.92,14.09,14,9.62,8.32,11.46,55,60,1015.87,Chapel Hill Public Library,outside,35.932522,-79.035728,53610,-80,,0,530
-8798216.995,4291340.471,2018/10/19 07:59:02+00,12.07,12.99,13.2,13.46,9.97,8.45,11.47,54,59,1015.72,Chapel Hill Public Library,outside,35.932522,-79.035728,56890,-82,,1,531
-8798216.995,4291340.471,2018/10/19 08:04:29+00,13.26,13.12,13.22,13.45,10.01,8.46,11.47,53,59,1015.79,Chapel Hill Public Library,outside,35.932522,-79.035728,57210,-84,,0,532
-8798216.995,4291340.471,2018/10/19 08:59:02+00,13.4,12.51,12.81,13.09,10.31,8.58,11.47,54,59,1015.57,Chapel Hill Public Library,outside,35.932522,-79.035728,60490,-84,,1,533
-8798216.995,4291340.471,2018/10/19 09:04:22+00,11.88,12.38,12.72,13.02,10.33,8.59,11.47,53,58,1015.55,Chapel Hill Public Library,outside,35.932522,-79.035728,60810,-81,,0,534
-8798216.995,4291340.471,2018/10/19 09:59:03+00,13.43,13.2,13.09,13.1,10.63,8.72,11.48,53,59,1015.69,Chapel Hill Public Library,outside,35.932522,-79.035728,64090,-83,,1,535
-8798216.995,4291340.471,2018/10/19 10:04:22+00,14.19,13.44,13.19,13.15,10.66,8.73,11.48,53,59,1015.71,Chapel Hill Public Library,outside,35.932522,-79.035728,64410,-84,,0,536
-8798216.995,4291340.471,2018/10/19 10:59:12+00,12.45,12.73,12.86,12.95,10.89,8.85,11.49,52,59,1015.93,Chapel Hill Public Library,outside,35.932522,-79.035728,67700,-86,,0,537
-8798216.995,4291340.471,2018/10/19 11:04:32+00,11.55,12.43,12.74,12.88,10.9,8.85,11.49,52,58,1015.95,Chapel Hill Public Library,outside,35.932522,-79.035728,68020,-84,,0,538
-8798216.995,4291340.471,2018/10/19 11:59:12+00,14.14,13.3,13.13,13.07,11.15,8.98,11.49,52,58,1015.79,Chapel Hill Public Library,outside,35.932522,-79.035728,71300,-86,,0,539
-8798216.995,4291340.471,2018/10/19 12:04:35+00,13.52,13.21,13.12,13.06,11.17,8.99,11.5,53,58,1015.72,Chapel Hill Public Library,outside,35.932522,-79.035728,71620,-83,,0,540
-8798216.995,4291340.471,2018/10/19 12:59:12+00,15.93,14.25,13.63,13.38,11.44,9.12,11.5,60,55,1016.13,Chapel Hill Public Library,outside,35.932522,-79.035728,74900,-83,,0,541
-8798216.995,4291340.471,2018/10/19 13:04:32+00,15.79,14.71,13.88,13.52,11.48,9.14,11.51,60,55,1016.07,Chapel Hill Public Library,outside,35.932522,-79.035728,75220,-77,,0,542
-8798216.995,4291340.471,2018/10/19 13:59:12+00,15.45,16,15.82,15.05,12.04,9.35,11.53,60,51,1015.69,Chapel Hill Public Library,outside,35.932522,-79.035728,78500,-81,,0,543
-8798216.995,4291340.471,2018/10/19 14:04:32+00,14.23,15.64,15.71,15.05,12.08,9.37,11.53,63,50,1015.93,Chapel Hill Public Library,outside,35.932522,-79.035728,78820,-81,,0,544
-8798216.995,4291340.471,2018/10/19 14:59:12+00,10.64,11.21,12.7,13.49,12.08,9.44,11.53,68,45,1015.28,Chapel Hill Public Library,outside,35.932522,-79.035728,82100,-82,,0,545
-8798216.995,4291340.471,2018/10/19 15:04:32+00,10.33,10.81,12.37,13.27,12.06,9.44,11.53,68,45,1015.05,Chapel Hill Public Library,outside,35.932522,-79.035728,82420,-84,,0,546
-8798216.995,4291340.471,2018/10/19 15:58:49+00,7.66,7.24,8.86,10.58,11.62,9.41,11.52,69,38,1014.57,Chapel Hill Public Library,outside,35.932522,-79.035728,2740,-84,,1,547
-8798216.995,4291340.471,2018/10/19 16:04:08+00,6.71,6.83,8.5,10.28,11.56,9.4,11.51,72,37,1014.36,Chapel Hill Public Library,outside,35.932522,-79.035728,180,-85,,1,548
-8798216.995,4291340.471,2018/10/19 16:58:48+00,5.52,6.33,7.04,8.46,11.04,9.32,11.49,73,33,1013.05,Chapel Hill Public Library,outside,35.932522,-79.035728,3460,-85,,1,549
-8798216.995,4291340.471,2018/10/19 17:04:08+00,5.43,6,6.83,8.26,10.97,9.31,11.49,72,33,1012.88,Chapel Hill Public Library,outside,35.932522,-79.035728,3780,-81,,1,550
-8798216.995,4291340.471,2018/10/19 17:58:48+00,8.44,6.89,6.67,7.41,10.49,9.23,11.47,75,34,1011.44,Chapel Hill Public Library,outside,35.932522,-79.035728,7060,-79,,1,551
-8798216.995,4291340.471,2018/10/19 18:04:18+00,8.38,7.3,6.85,7.45,10.46,9.23,11.47,74,35,1011.26,Chapel Hill Public Library,outside,35.932522,-79.035728,7390,-80,,0,552
-8798216.995,4291340.471,2018/10/19 18:59:09+00,10.88,10.98,9.62,8.9,10.44,9.25,11.46,73,32,1010.28,Chapel Hill Public Library,outside,35.932522,-79.035728,10680,-82,,0,553
-8798216.995,4291340.471,2018/10/19 19:04:52+00,10.13,10.81,9.73,9,10.44,9.26,11.46,75,32,1010.16,Chapel Hill Public Library,outside,35.932522,-79.035728,11017,-85,,0,554
-8798216.995,4291340.471,2018/10/08 15:05:11+00,13.4,14.39,14.75,14.83,17.04,19.64,16.05,85,64,1013.13,Chapel Hill Public Library,outside,35.932522,-79.035728,260,-86,,0,555
-8798216.995,4291340.471,2018/10/21 04:04:45+00,5,4.88,5.86,8.17,14.85,13.16,11.96,61,57,998.73,Chapel Hill Public Library,outside,35.932522,-79.035728,25780,-93,,0,556
-8798216.995,4291340.471,2018/10/19 19:57:20+00,8.84,7.92,8.64,8.67,10.26,9.24,11.45,74,34,1008.87,Chapel Hill Public Library,outside,35.932522,-79.035728,14170,-84,,2,557
-8798216.995,4291340.471,2018/10/19 20:03:58+00,7.79,7.89,8.55,8.62,10.24,9.23,11.45,73,35,1008.9,Chapel Hill Public Library,outside,35.932522,-79.035728,14570,-84,,1,558
-8798216.995,4291340.471,2018/10/19 21:00:03+00,7.35,7.29,7.78,8.13,10.01,9.2,11.44,72,38,1008.46,Chapel Hill Public Library,outside,35.932522,-79.035728,17930,-83,,0,559
-8798216.995,4291340.471,2018/10/19 21:04:06+00,7.06,7.29,7.74,8.09,9.99,9.19,11.44,73,37,1008.48,Chapel Hill Public Library,outside,35.932522,-79.035728,18170,-85,,1,560
-8798216.995,4291340.471,2018/10/19 21:58:51+00,6.83,7.39,7.5,7.79,9.76,9.15,11.43,72,43,1008.19,Chapel Hill Public Library,outside,35.932522,-79.035728,3030,-81,,1,561
-8798216.995,4291340.471,2018/10/19 22:04:10+00,7.15,7.28,7.45,7.74,9.73,9.15,11.43,72,44,1008.16,Chapel Hill Public Library,outside,35.932522,-79.035728,3350,-82,,1,562
-8798216.995,4291340.471,2018/10/19 22:58:51+00,9.1,8.75,7.96,7.84,9.52,9.11,11.41,65,55,1008,Chapel Hill Public Library,outside,35.932522,-79.035728,6630,-83,,1,563
-8798216.995,4291340.471,2018/10/19 23:04:11+00,10.1,9.09,8.18,7.96,9.53,9.11,11.41,64,56,1008.03,Chapel Hill Public Library,outside,35.932522,-79.035728,6950,-84,,0,564
-8798216.995,4291340.471,2018/10/19 23:59:54+00,9.32,8.74,8.74,8.48,9.48,9.11,11.4,63,57,1007.77,Chapel Hill Public Library,outside,35.932522,-79.035728,2100,-80,,0,565
-8798216.995,4291340.471,2018/10/20 00:03:57+00,9.88,8.92,8.8,8.53,9.48,9.11,11.4,63,58,1007.73,Chapel Hill Public Library,outside,35.932522,-79.035728,2340,-81,,1,566
-8798216.995,4291340.471,2018/10/20 00:59:54+00,11.48,11.43,10.56,9.78,9.63,9.16,11.4,62,61,1007.24,Chapel Hill Public Library,outside,35.932522,-79.035728,5700,-85,,0,567
-8798216.995,4291340.471,2018/10/20 01:03:57+00,12.32,11.61,10.7,9.89,9.65,9.17,11.4,62,61,1007.15,Chapel Hill Public Library,outside,35.932522,-79.035728,5940,-81,,1,568
-8798216.995,4291340.471,2018/10/20 01:58:44+00,13.9,14.11,13.11,11.84,10.09,9.29,11.41,64,58,1006.28,Chapel Hill Public Library,outside,35.932522,-79.035728,9230,-85,,1,569
-8798216.995,4291340.471,2018/10/20 02:04:04+00,14.29,14.1,13.23,11.99,10.14,9.31,11.41,63,58,1006.31,Chapel Hill Public Library,outside,35.932522,-79.035728,9550,-83,,1,570
-8798216.995,4291340.471,2018/10/20 02:58:44+00,15.54,16.53,15.91,14.41,10.87,9.52,11.43,62,61,1005.35,Chapel Hill Public Library,outside,35.932522,-79.035728,12830,-85,,1,571
-8798216.995,4291340.471,2018/10/20 03:04:07+00,15.2,16.43,15.96,14.54,10.93,9.54,11.43,62,61,1005.35,Chapel Hill Public Library,outside,35.932522,-79.035728,13150,-82,,1,572
-8798216.995,4291340.471,2018/10/20 03:59:47+00,13.67,14.33,14.72,14.42,11.3,9.68,11.44,65,61,1004.83,Chapel Hill Public Library,outside,35.932522,-79.035728,980,-84,,0,573
-8798216.995,4291340.471,2018/10/20 04:05:07+00,12.56,13.9,14.52,14.34,11.32,9.69,11.45,66,60,1004.79,Chapel Hill Public Library,outside,35.932522,-79.035728,1300,-85,,0,574
-8798216.995,4291340.471,2018/10/20 04:59:50+00,13.59,13.15,13.49,13.75,11.51,9.78,11.45,67,59,1003.91,Chapel Hill Public Library,outside,35.932522,-79.035728,4580,-82,,0,575
-8798216.995,4291340.471,2018/10/20 05:05:07+00,12.76,13.15,13.44,13.71,11.53,9.79,11.45,67,60,1003.71,Chapel Hill Public Library,outside,35.932522,-79.035728,4900,-78,,0,576
-8798216.995,4291340.471,2018/10/20 05:59:47+00,15.09,14.48,14.1,13.98,11.82,9.91,11.46,68,60,1003.26,Chapel Hill Public Library,outside,35.932522,-79.035728,8180,-84,,0,577
-8798216.995,4291340.471,2018/10/20 06:05:07+00,15.45,14.64,14.21,14.04,11.85,9.93,11.46,68,60,1003.15,Chapel Hill Public Library,outside,35.932522,-79.035728,8500,-83,,0,578
-8798216.995,4291340.471,2018/10/20 06:59:47+00,17,16.41,15.7,15.08,12.3,10.1,11.48,67,63,1002.24,Chapel Hill Public Library,outside,35.932522,-79.035728,11780,-84,,0,579
-8798216.995,4291340.471,2018/10/20 07:05:07+00,15.57,16.32,15.77,15.15,12.35,10.12,11.49,68,63,1002.16,Chapel Hill Public Library,outside,35.932522,-79.035728,12100,-82,,0,580
-8798216.995,4291340.471,2018/10/20 07:59:47+00,15.42,15.94,16.04,15.66,12.76,10.29,11.5,68,66,1001.86,Chapel Hill Public Library,outside,35.932522,-79.035728,15380,-86,,0,581
-8798216.995,4291340.471,2018/10/20 08:05:07+00,15.45,15.8,15.98,15.66,12.79,10.3,11.51,67,66,1001.97,Chapel Hill Public Library,outside,35.932522,-79.035728,15700,-85,,0,582
-8798216.995,4291340.471,2018/10/20 08:59:47+00,16.3,16.52,16.14,15.88,13.14,10.46,11.52,68,67,1000.49,Chapel Hill Public Library,outside,35.932522,-79.035728,18980,-81,,0,583
-8798216.995,4291340.471,2018/10/20 09:05:07+00,18.1,16.54,16.19,15.92,13.18,10.48,11.53,67,68,1000.42,Chapel Hill Public Library,outside,35.932522,-79.035728,19300,-82,,0,584
-8798216.995,4291340.471,2018/10/20 09:59:24+00,15.1,15.95,16.19,16.08,13.52,10.64,11.55,69,66,1000.06,Chapel Hill Public Library,outside,35.932522,-79.035728,2900,-83,,0,585
-8798216.995,4291340.471,2018/10/20 10:04:44+00,15.83,15.71,16.07,16.03,13.54,10.66,11.55,69,66,999.97,Chapel Hill Public Library,outside,35.932522,-79.035728,3220,-82,,0,586
-8798216.995,4291340.471,2018/10/20 10:59:24+00,16.84,16.65,16.29,16.15,13.82,10.81,11.57,68,67,999.97,Chapel Hill Public Library,outside,35.932522,-79.035728,6500,-83,,0,587
-8798216.995,4291340.471,2018/10/20 11:04:44+00,17.1,16.7,16.35,16.19,13.85,10.83,11.57,69,66,999.78,Chapel Hill Public Library,outside,35.932522,-79.035728,6820,-83,,0,588
-8798216.995,4291340.471,2018/10/20 11:59:24+00,17.51,16.8,16.71,16.51,14.17,11,11.59,69,65,999.64,Chapel Hill Public Library,outside,35.932522,-79.035728,10100,-84,,0,589
-8798216.995,4291340.471,2018/10/20 12:04:45+00,15.18,16.42,16.58,16.45,14.19,11.01,11.59,70,66,1000,Chapel Hill Public Library,outside,35.932522,-79.035728,10420,-83,,0,590
-8798216.995,4291340.471,2018/10/23 03:04:31+00,8.41,8.59,8.67,8.14,5.47,6.49,10.49,57,56,1011.23,Chapel Hill Public Library,outside,35.932522,-79.035728,89350,-81,,0,591
-8798216.995,4291340.471,2018/10/12 18:50:51+00,7.73,8.13,7.49,6.67,5.23,6.86,13.08,77,31,996.4,Chapel Hill Public Library,outside,35.932522,-79.035728,490,-88,,9,592
-8798216.995,4291340.471,2018/10/20 12:59:24+00,17.46,17.68,17.35,17,14.55,11.19,11.62,70,65,1000.06,Chapel Hill Public Library,outside,35.932522,-79.035728,13700,-82,,0,593
-8798216.995,4291340.471,2018/10/20 13:04:45+00,18.45,17.89,17.47,17.09,14.59,11.21,11.62,70,66,1000.28,Chapel Hill Public Library,outside,35.932522,-79.035728,14020,-84,,0,594
-8798216.995,4291340.471,2018/10/20 13:59:26+00,20.73,19.74,18.91,18.16,15.07,11.43,11.65,71,66,1000,Chapel Hill Public Library,outside,35.932522,-79.035728,17300,-85,,0,595
-8798216.995,4291340.471,2018/10/20 14:04:45+00,20.76,19.98,19.1,18.31,15.13,11.45,11.65,71,66,1000.16,Chapel Hill Public Library,outside,35.932522,-79.035728,17620,-85,,0,596
-8798216.995,4291340.471,2018/10/20 14:59:39+00,20.78,21.08,20.62,19.72,15.78,11.73,11.69,72,64,999.89,Chapel Hill Public Library,outside,35.932522,-79.035728,20900,-84,,0,597
-8798216.995,4291340.471,2018/10/20 15:04:45+00,22.82,21.35,20.77,19.86,15.85,11.75,11.69,72,65,999.92,Chapel Hill Public Library,outside,35.932522,-79.035728,21220,-85,,0,598
-8798216.995,4291340.471,2018/10/20 15:59:05+00,22.38,22.7,22.03,21.06,16.5,12.03,11.73,70,69,999.78,Chapel Hill Public Library,outside,35.932522,-79.035728,24480,-84,,1,599
-8798216.995,4291340.471,2018/10/20 16:04:49+00,21.68,22.53,22.06,21.14,16.56,12.06,11.74,71,68,999.6,Chapel Hill Public Library,outside,35.932522,-79.035728,24810,-83,,0,600
-8798216.995,4291340.471,2018/10/20 16:59:25+00,20.07,21.48,21.79,21.43,17.12,12.33,11.78,72,66,998.7,Chapel Hill Public Library,outside,35.932522,-79.035728,28100,-81,,0,601
-8798216.995,4291340.471,2018/10/20 17:04:46+00,21.45,21.5,21.76,21.44,17.17,12.35,11.78,72,66,998.74,Chapel Hill Public Library,outside,35.932522,-79.035728,28420,-83,,0,602
-8798216.995,4291340.471,2018/10/20 17:59:59+00,20.92,21.86,21.86,21.65,17.66,12.62,11.82,73,66,997.6,Chapel Hill Public Library,outside,35.932522,-79.035728,970,-88,,0,603
-8798216.995,4291340.471,2018/10/20 18:03:59+00,21.23,21.69,21.8,21.64,17.69,12.63,11.83,73,66,997.4,Chapel Hill Public Library,outside,35.932522,-79.035728,1210,-84,,1,604
-8798216.995,4291340.471,2018/10/20 18:59:30+00,19.4,19.45,20.1,20.64,17.88,12.81,11.85,73,67,996.93,Chapel Hill Public Library,outside,35.932522,-79.035728,4540,-86,,0,605
-8798216.995,4291340.471,2018/10/20 19:05:09+00,18.97,19.23,19.94,20.52,17.89,12.83,11.86,73,67,996.78,Chapel Hill Public Library,outside,35.932522,-79.035728,4880,-86,,0,606
-8798216.995,4291340.471,2018/10/20 19:59:18+00,17.5,18.97,19.5,20,18.04,13,11.88,73,66,996.32,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-84,,0,607
-8798216.995,4291340.471,2018/10/20 20:04:59+00,17.85,18.81,19.38,19.91,18.05,13.01,11.89,75,64,996.31,Chapel Hill Public Library,outside,35.932522,-79.035728,690,-87,,0,608
-8798216.995,4291340.471,2018/10/20 20:59:24+00,16.23,16.76,17.71,18.64,17.96,13.11,11.91,76,62,995.7,Chapel Hill Public Library,outside,35.932522,-79.035728,260,-89,,0,609
-8798216.995,4291340.471,2018/10/20 21:04:44+00,17.34,16.59,17.52,18.48,17.94,13.12,11.91,75,62,995.8,Chapel Hill Public Library,outside,35.932522,-79.035728,580,-89,,0,610
-8798216.995,4291340.471,2018/10/20 21:59:24+00,16.05,15.76,16.29,17.21,17.73,13.2,11.92,73,64,995.14,Chapel Hill Public Library,outside,35.932522,-79.035728,3860,-86,,0,611
-8798216.995,4291340.471,2018/10/20 22:04:44+00,15.66,15.83,16.27,17.15,17.72,13.21,11.92,74,64,995.24,Chapel Hill Public Library,outside,35.932522,-79.035728,4180,-92,,0,612
-8798216.995,4291340.471,2018/10/20 22:59:25+00,16.17,15.42,15.57,16.25,17.46,13.27,11.94,71,67,995.46,Chapel Hill Public Library,outside,35.932522,-79.035728,7460,-90,,0,613
-8798216.995,4291340.471,2018/10/20 23:04:45+00,16.85,15.8,15.69,16.27,17.45,13.27,11.94,71,67,995.42,Chapel Hill Public Library,outside,35.932522,-79.035728,7780,-88,,0,614
-8798216.995,4291340.471,2018/10/20 23:59:24+00,16.24,16.23,16.32,16.46,17.38,13.37,11.96,70,67,995.92,Chapel Hill Public Library,outside,35.932522,-79.035728,11060,-89,,0,615
-8798216.995,4291340.471,2018/10/21 00:04:44+00,16.6,16.42,16.38,16.49,17.37,13.38,11.96,69,67,995.94,Chapel Hill Public Library,outside,35.932522,-79.035728,11380,-90,,0,616
-8798216.995,4291340.471,2018/10/21 00:59:25+00,18.5,17.82,17.25,16.97,17.38,13.5,11.98,69,67,996.22,Chapel Hill Public Library,outside,35.932522,-79.035728,14660,-89,,0,617
-8798216.995,4291340.471,2018/10/21 04:59:25+00,5.32,5.07,5.18,6.59,13.82,12.94,11.93,60,59,998.77,Chapel Hill Public Library,outside,35.932522,-79.035728,29060,-83,,0,618
-8798216.995,4291340.471,2018/10/21 05:04:45+00,5.31,5.26,5.23,6.53,13.73,12.92,11.93,60,59,998.84,Chapel Hill Public Library,outside,35.932522,-79.035728,29380,-83,,0,619
-8798216.995,4291340.471,2018/10/21 05:59:25+00,5.78,5.55,5.51,6.08,12.86,12.72,11.9,60,59,999.28,Chapel Hill Public Library,outside,35.932522,-79.035728,32660,-84,,0,620
-8798216.995,4291340.471,2018/10/21 06:04:45+00,5.52,5.52,5.51,6.04,12.77,12.7,11.9,60,58,999.29,Chapel Hill Public Library,outside,35.932522,-79.035728,32980,-86,,0,621
